"match_id","date","season","home_team","away_team","result","home_goals","away_goals","home_last5_win_pct","away_last5_win_pct","home_form","away_form","home_streak","away_streak","home_avg_goals_scored","away_avg_goals_scored","home_avg_goals_conceded","away_avg_goals_conceded","home_shots_avg","away_shots_avg","home_corners_avg","away_corners_avg","home_cards_avg","away_cards_avg","home_league_position","away_league_position","home_is_favorite","bet_odds_home","bet_odds_draw","bet_odds_away"
"20201108-Tenerife-Zaragoza",2020-11-08,"20_21","Tenerife","Zaragoza","H",1,0,0,0,0.8,0.6,0,0,0.6,0.4,0.8,0.8,11,8.8,6.2,2.6,4,1.6,17,19,1,2.2,3,3.6
"20201109-Girona-LasPalmas",2020-11-09,"20_21","Girona","Las Palmas","D",1,1,0.4,0.4,1.6,1.4,0,0,1,1.2,1.2,1.4,9.6,10.4,2.4,4.2,2,3.2,14,16,1,2.25,3.1,3.4
"20201113-Zaragoza-Oviedo",2020-11-13,"20_21","Zaragoza","Oviedo","A",1,2,0,0.4,0.6,1.4,0,2,0.4,1.8,0.8,1.2,8,9.4,2.6,4.8,1.6,3.4,19,16,0,3.25,2.8,2.45
"20201114-Fuenlabrada-Espanol",2020-11-14,"20_21","Fuenlabrada","Espanol","D",1,1,0.2,0.8,1,2.6,1,3,0.8,1.8,1.2,0.2,10.4,11.4,3.6,3.8,3.4,1.6,6,1,0,4.2,2.9,2.05
"20201114-Almeria-Mirandes",2020-11-14,"20_21","Almeria","Mirandes","H",2,1,0.8,0.4,2.6,1.4,2,1,1.6,0.6,0.4,0.8,12.8,9.2,6.8,3.8,4,1.2,6,10,1,1.95,3,4.5
"20201114-Girona-Mallorca",2020-11-14,"20_21","Girona","Mallorca","A",0,1,0.4,0.6,1.8,2.2,0,1,1.2,1.6,0.8,0.2,10.4,10.8,2.4,5.8,2.6,2,13,2,1,2.6,2.8,3.1
"20201114-Lugo-Albacete",2020-11-14,"20_21","Lugo","Albacete","H",1,0,0.6,0.2,2,1.2,0,0,1.8,0.8,1,1,9.2,7.8,3.2,3,2.8,3,10,18,1,2.25,3.2,3.3
"20201115-Leganes-Alcorcon",2020-11-15,"20_21","Leganes","Alcorcon","H",1,0,0.6,0,2,0,0,0,0.8,0.2,0.4,1.8,9.8,9.6,4.8,4.8,2.2,2,5,22,1,1.6,3.5,6.5
"20201115-LasPalmas-Tenerife",2020-11-15,"20_21","Las Palmas","Tenerife","H",1,0,0.2,0.2,1,1.2,0,1,1,0.6,1.6,0.6,10.6,10.8,4,5.6,2.8,4.2,16,17,1,2.55,2.87,3.1
"20201115-Ponferradina-Malaga",2020-11-15,"20_21","Ponferradina","Malaga","D",1,1,0.2,0.4,0.6,1.4,0,1,0.4,1,2,1.6,12,9,4.4,3,2,2,16,10,1,2.3,2.75,3.8
"20201115-Logrones-Sabadell",2020-11-15,"20_21","Logrones","Sabadell","H",1,0,0.6,0.4,2,1.4,3,0,1.4,1.2,1,0.8,8,9.6,3.6,3,2.8,3.4,15,21,1,2.15,3.1,3.6
"20201115-Castellon-Cartagena",2020-11-15,"20_21","Castellon","Cartagena","H",2,1,0,0.4,0,1.4,0,0,0.4,1.6,2,1,8.8,8.2,5.8,4.4,2.8,2.4,20,13,0,2.87,2.8,2.87
"20201116-SpGijon-Vallecano",2020-11-16,"20_21","Sp Gijon","Vallecano","D",1,1,0.6,0.2,1.8,0.8,0,0,1,0.6,0.8,0.8,11,11.6,4.2,5.2,1.6,2.8,3,12,1,2.25,3.2,3.3
"20201120-Alcorcon-Lugo",2020-11-20,"20_21","Alcorcon","Lugo","H",1,0,0,0.6,0,2,0,1,0.2,1.4,1.6,1,8.8,8.6,4,3.2,2.6,2,22,6,1,2.7,2.75,3
"20201120-Espanol-Girona",2020-11-20,"20_21","Espanol","Girona","A",1,2,0.6,0.2,2.2,1.2,0,0,1.6,1,0.4,1,11,10.8,3.8,3,1.8,3.8,1,16,1,1.55,3.6,7
"20201121-Malaga-Leganes",2020-11-21,"20_21","Malaga","Leganes","A",1,2,0.2,0.6,1,2,0,1,1,0.8,1.8,0.4,7.4,9.4,2.6,3.6,2.2,2.2,9,4,0,2.87,3,2.4
"20201121-Mirandes-Cartagena",2020-11-21,"20_21","Mirandes","Cartagena","H",4,1,0.4,0.4,1.4,1.2,0,0,0.8,1.6,0.8,1.2,11.6,7.2,5,4,2,2.6,14,16,1,2.37,2.87,3.1
"20201121-Vallecano-Castellon",2020-11-21,"20_21","Vallecano","Castellon","H",2,1,0.2,0.2,0.8,0.6,0,1,0.8,0.6,1,1.8,13.2,8.6,5.8,5,3,3.4,11,18,1,1.6,3.6,5.5
"20201121-Oviedo-Fuenlabrada",2020-11-21,"20_21","Oviedo","Fuenlabrada","D",1,1,0.6,0.2,1.8,1,3,0,2.2,1,1.4,1.4,10,10,4.6,4,4.8,3.8,14,9,1,2.2,3,3.4
"20201122-Mallorca-SpGijon",2020-11-22,"20_21","Mallorca","Sp Gijon","D",0,0,0.8,0.6,2.6,2,2,0,1.8,1.2,0.2,0.8,10.6,12,5.2,3.4,2.4,1.6,2,4,1,1.9,3.1,4.2
"20201122-Sabadell-LasPalmas",2020-11-22,"20_21","Sabadell","Las Palmas","H",3,1,0.4,0.2,1.2,1,0,1,1.2,0.8,1,1.4,8.8,10.2,2.2,4.4,3.4,3,22,15,0,2.62,3,2.62
"20201122-Ponferradina-Zaragoza",2020-11-22,"20_21","Ponferradina","Zaragoza","H",2,1,0.2,0,0.8,0.4,0,0,0.4,0.6,1.8,1.2,12.2,8.8,4.6,2,2,1.6,15,20,1,2.37,3,3
"20201122-Tenerife-Logrones",2020-11-22,"20_21","Tenerife","Logrones","A",0,1,0.2,0.8,1.2,2.4,0,4,0.6,1.6,0.6,1,11,8.8,6.4,3.8,3,1.8,17,14,1,1.9,3.25,4.33
"20201124-Castellon-Alcorcon",2020-11-24,"20_21","Castellon","Alcorcon","A",0,2,0.2,0.2,0.6,0.6,0,1,0.8,0.2,2,1.2,9,9,5.2,3.4,3.6,2.8,18,22,1,2.3,2.9,3.5
"20201124-Girona-Malaga",2020-11-24,"20_21","Girona","Malaga","A",0,1,0.2,0.2,1.2,0.8,1,0,1,1,1,2,8.8,7.8,3.4,2.8,4,2.6,12,13,1,2,3,4.33
"20201124-Lugo-Oviedo",2020-11-24,"20_21","Lugo","Oviedo","D",0,0,0.4,0.6,1.4,2,0,0,0.8,2.2,0.8,1.2,7.2,10.4,3.2,4.6,2.4,5,11,14,0,3.1,2.9,2.5
"20201125-Zaragoza-Vallecano",2020-11-25,"20_21","Zaragoza","Vallecano","A",1,2,0,0.4,0.4,1.4,0,1,0.8,1,1.4,0.8,7.6,12.2,2.6,5.8,1.8,3,22,8,0,3.3,3,2.3
"20201125-SpGijon-Sabadell",2020-11-25,"20_21","Sp Gijon","Sabadell","H",3,1,0.4,0.4,1.6,1.2,0,1,0.8,1.6,0.6,1.2,11.4,9.2,2.8,2,1.2,3,4,20,1,1.75,3.3,5.25
"20201125-Fuenlabrada-Ponferradina",2020-11-25,"20_21","Fuenlabrada","Ponferradina","D",1,1,0.2,0.4,1.2,1.4,0,1,1.2,0.8,1,1.6,11,10.4,2.8,5.2,2.8,1.8,11,12,1,2.05,3,4.33
"20201125-Cartagena-Mallorca",2020-11-25,"20_21","Cartagena","Mallorca","A",1,2,0.2,0.6,0.6,2.2,0,0,1.2,1.4,2,0.2,8.6,9.8,4,4.8,2.4,2.2,16,2,0,3.1,2.87,2.55
"20201125-LasPalmas-Mirandes",2020-11-25,"20_21","Las Palmas","Mirandes","A",0,2,0.2,0.6,1,1.8,0,1,1,1.4,1.4,0.8,10.2,11.4,4.4,4.2,2.4,2.2,15,12,1,2.05,3,4
"20201126-Leganes-Espanol",2020-11-26,"20_21","Leganes","Espanol","H",2,0,0.6,0.6,2,2,2,0,0.8,1.8,0.4,0.8,9,10,3.6,2.6,2.8,2.4,4,2,0,2.9,3.2,2.45
"20201126-Logrones-Albacete",2020-11-26,"20_21","Logrones","Albacete","H",2,0,1,0,3,0.4,5,0,1.4,0.6,0.4,1.4,7.2,9.2,2.8,3.8,2,3.4,10,21,1,2.1,2.9,4
"20201126-Almeria-Tenerife",2020-11-26,"20_21","Almeria","Tenerife","H",2,0,0.8,0.2,2.6,1,4,0,1.4,0.6,0.6,0.8,13,12.4,6.8,7.6,4.6,3,5,17,1,2.05,3,4
"20201127-Alcorcon-Girona",2020-11-27,"20_21","Alcorcon","Girona","H",1,0,0.4,0.2,1.2,1,2,0,0.6,1,1,1.2,9.2,8.8,4,4.2,3.2,3.6,18,14,0,2.9,2.75,2.8
"20201127-Malaga-Lugo",2020-11-27,"20_21","Malaga","Lugo","D",2,2,0.4,0.4,1.4,1.4,1,0,1,0.6,1.4,0.6,8,7,2.6,3,2.8,2.6,9,11,1,2.55,2.87,3.1
"20201128-Sabadell-Fuenlabrada",2020-11-28,"20_21","Sabadell","Fuenlabrada","A",1,2,0.2,0.2,0.6,1.4,0,0,1.2,1.4,1.8,0.8,7.6,11.6,1.8,3.2,3.2,2.6,20,11,0,3.1,2.9,2.5
"20201128-Vallecano-Cartagena",2020-11-28,"20_21","Vallecano","Cartagena","D",0,0,0.4,0.2,1.4,0.6,2,0,1,1.2,1,2,11,9.2,5.8,3.8,3,2.8,7,16,1,1.75,3.4,5
"20201128-Mirandes-Castellon",2020-11-28,"20_21","Mirandes","Castellon","D",1,1,0.6,0.2,1.8,0.6,2,0,1.6,0.6,0.8,2,10.6,8.4,4.6,4.4,2.6,4,9,19,1,1.9,3.2,4.33
"20201129-Albacete-Tenerife",2020-11-29,"20_21","Albacete","Tenerife","A",0,2,0,0.2,0.2,0.8,0,0,0.4,0.4,1.6,1,9.6,12.4,3.4,7.6,3.4,2.6,21,18,0,2.9,2.87,2.7
"20201129-Espanol-Zaragoza",2020-11-29,"20_21","Espanol","Zaragoza","H",2,0,0.4,0,1.4,0.2,0,0,1.4,1,1.2,1.8,8.8,8.4,2,2.4,2.6,1.8,3,22,1,1.55,3.6,7.5
"20201129-Mallorca-Logrones",2020-11-29,"20_21","Mallorca","Logrones","H",4,0,0.6,1,2.2,3,1,6,1.2,1.2,0.2,0,10.6,6.8,5,3,2.2,1.8,2,8,1,1.72,3.3,5.5
"20201129-Ponferradina-Leganes",2020-11-29,"20_21","Ponferradina","Leganes","H",3,2,0.4,0.8,1.6,2.6,0,3,1,1.2,1.2,0.2,7.8,8.6,4.2,3.2,2.4,2,12,3,0,3.3,2.9,2.37
"20201129-LasPalmas-SpGijon",2020-11-29,"20_21","Las Palmas","Sp Gijon","H",3,2,0.2,0.4,0.8,1.6,0,1,0.8,1,1.6,0.6,11.2,11,5.2,3.2,1.6,1,15,4,1,2.55,2.9,3
"20201130-Oviedo-Almeria",2020-11-30,"20_21","Oviedo","Almeria","A",1,2,0.6,1,2.2,3,0,5,1.8,1.8,0.6,0.6,11,9,5,4.6,4.4,4.6,14,5,1,2.45,2.9,3.1
"20201201-Fuenlabrada-Malaga",2020-12-01,"20_21","Fuenlabrada","Malaga","A",0,2,0.4,0.4,1.8,1.6,1,0,1.6,1.4,0.8,1.2,14.4,8,4,3.2,2.4,3.2,8,11,1,1.83,3.1,5
"20201201-Girona-Mirandes",2020-12-01,"20_21","Girona","Mirandes","H",1,0,0.2,0.6,0.8,2,0,0,0.6,1.8,1,0.8,8.4,11,4,4.8,3.6,2.2,15,7,1,2.45,2.8,3.25
"20201202-Cartagena-Espanol",2020-12-02,"20_21","Cartagena","Espanol","A",1,3,0,0.4,0.2,1.4,0,1,0.6,1.2,1.8,1.2,8.6,10.8,4.2,3.4,3,2.8,16,2,0,4.2,3.1,2
"20201202-Leganes-Vallecano",2020-12-02,"20_21","Leganes","Vallecano","H",1,0,0.6,0.4,2,1.6,0,0,1.4,1,0.8,0.8,9,10.2,3.4,4.4,2,2.8,4,7,1,2.25,2.87,3.6
"20201202-Logrones-Ponferradina",2020-12-02,"20_21","Logrones","Ponferradina","A",1,2,0.8,0.4,2.4,1.6,0,1,1,1.4,0.8,1.6,7.2,9,2.8,4.2,1.8,2.2,10,11,1,2.25,3,3.5
"20201202-Castellon-Zaragoza",2020-12-02,"20_21","Castellon","Zaragoza","H",1,0,0.2,0,0.8,0,0,0,0.8,0.6,2,1.8,8.2,7.2,3.8,2.4,3.4,1.8,19,22,0,2.8,2.87,2.75
"20201202-Lugo-LasPalmas",2020-12-02,"20_21","Lugo","Las Palmas","D",1,1,0.2,0.4,1,1.4,0,1,0.8,1.2,1,1.6,6.8,10.2,3.2,4.2,2.4,1.6,12,14,1,2.62,2.87,3
"20201205-Vallecano-Logrones",2020-12-05,"20_21","Vallecano","Logrones","H",2,1,0.4,0.6,1.6,1.8,0,0,1,1,0.8,1.2,9.4,7.2,4.8,2.6,2.8,2.8,8,11,1,1.66,3.4,5.75
"20201205-Ponferradina-LasPalmas",2020-12-05,"20_21","Ponferradina","Las Palmas","D",0,0,0.6,0.4,2.2,1.4,2,0,1.8,1.2,1.2,1.6,8.6,10,3.2,5.2,2.2,1.6,7,13,1,2.35,2.9,3.3
"20201205-Mirandes-Lugo",2020-12-05,"20_21","Mirandes","Lugo","D",0,0,0.4,0.2,1.4,1.2,0,0,1.6,0.8,1,0.8,12,6,4.6,2.6,2.2,2.2,9,12,1,2,2.9,4.5
"20201205-Malaga-Cartagena",2020-12-05,"20_21","Malaga","Cartagena","A",1,2,0.4,0,1.6,0.2,1,0,1.4,0.8,1,2.2,8.6,9.8,3.4,3.4,3.4,3.2,8,16,1,2.4,3,3.2
"20201206-Espanol-SpGijon",2020-12-06,"20_21","Espanol","Sp Gijon","H",2,0,0.4,0.2,1.4,1.2,2,0,1.4,1.2,1.2,1,13.6,12,4.8,3.4,3,1,2,5,1,1.75,3.4,5
"20201206-Sabadell-Oviedo",2020-12-06,"20_21","Sabadell","Oviedo","A",0,1,0.4,0.2,1.2,1.2,1,0,1.4,1,1.6,1,7.2,10,2.4,5.6,2.2,5,20,15,0,3.25,2.87,2.45
"20201206-Alcorcon-Almeria",2020-12-06,"20_21","Alcorcon","Almeria","A",0,1,0.6,0.8,2,2.4,0,0,1,1.6,0.4,0.8,9.8,10.4,3.2,3.8,2.2,3.4,18,4,0,3,2.8,2.7
"20201206-Zaragoza-Fuenlabrada",2020-12-06,"20_21","Zaragoza","Fuenlabrada","H",1,0,0,0.2,0,1.2,0,0,0.6,1,1.8,1.2,8,12.4,3.8,4,2,3.4,22,10,0,2.8,3,2.7
"20201206-Albacete-Girona",2020-12-06,"20_21","Albacete","Girona","A",0,2,0,0.4,0.2,1.2,0,1,0.2,0.6,1.4,0.8,9,7.2,3.6,4.6,2.8,3,22,14,0,3.25,2.8,2.5
"20201207-Tenerife-Leganes",2020-12-07,"20_21","Tenerife","Leganes","D",0,0,0.2,0.8,0.6,2.4,0,1,0.6,1.6,1.2,0.8,13.4,8.8,6,3.6,2.2,2.2,17,4,0,2.87,2.8,2.87
"20201207-Mallorca-Castellon",2020-12-07,"20_21","Mallorca","Castellon","H",3,1,0.8,0.4,2.6,1.4,3,1,1.6,1,0.2,1.2,14,7.6,5.8,4.4,2,3.2,2,19,1,1.53,3.75,7
"20201209-Almeria-Zaragoza",2020-12-09,"20_21","Almeria","Zaragoza","H",1,0,0.8,0.2,2.4,0.6,1,1,1.4,0.6,0.6,1.4,10.4,10,4.6,4,3.8,1.8,3,21,1,1.85,3.1,4.75
"20201209-Sabadell-Alcorcon",2020-12-09,"20_21","Sabadell","Alcorcon","D",1,1,0.4,0.6,1.2,2,0,0,1.4,1,1.6,0.4,7.2,11.8,2.6,3.8,3,1.4,20,18,1,2.55,3,2.7
"20201211-Lugo-Ponferradina",2020-12-11,"20_21","Lugo","Ponferradina","H",1,0,0,0.6,0.8,2.2,0,0,0.6,1.6,0.8,1,5.8,8.4,1.8,3.8,3.2,2,13,8,1,2.75,2.87,2.9
"20201211-Oviedo-Tenerife",2020-12-11,"20_21","Oviedo","Tenerife","H",4,2,0.2,0.2,1.2,0.8,1,0,0.8,0.6,0.8,1,10,13.6,5.8,5,3.4,2.8,14,17,1,2.5,2.9,3.1
"20201212-Leganes-Mallorca",2020-12-12,"20_21","Leganes","Mallorca","A",0,1,0.6,0.8,2,2.6,0,4,1.4,2,0.8,0.4,10.2,15.4,4.4,6,2,1.6,4,1,1,2.62,2.7,3.2
"20201212-Castellon-Albacete",2020-12-12,"20_21","Castellon","Albacete","H",3,0,0.2,0,0.8,0.2,0,0,0.8,0.2,1.6,1.6,8.4,8.8,4.8,3.4,2.6,3,19,22,1,2.1,3,3.75
"20201212-Fuenlabrada-Mirandes",2020-12-12,"20_21","Fuenlabrada","Mirandes","A",0,1,0.2,0.4,1,1.6,0,0,0.8,1.4,1.2,0.6,12.6,11,3.8,5.2,3,1.8,13,12,1,2.2,2.9,3.5
"20201213-LasPalmas-Alcorcon",2020-12-13,"20_21","Las Palmas","Alcorcon","D",0,0,0.2,0.4,1,1.6,0,0,1,1,1.6,0.6,10.6,11.6,4.6,4.4,1.6,1.4,15,20,1,2.2,3.1,3.5
"20201213-Cartagena-Sabadell",2020-12-13,"20_21","Cartagena","Sabadell","A",1,2,0.2,0.2,0.8,0.8,1,0,1,1,2,1.6,9,6.4,3.4,3.6,3.4,3.6,16,20,1,2,3.25,3.75
"20201213-Logrones-Espanol",2020-12-13,"20_21","Logrones","Espanol","A",0,3,0.2,0.6,0.6,1.8,0,3,0.8,1.6,2,1,8.4,16,3.2,5.2,2.8,3,14,2,0,6.5,3,1.65
"20201213-Almeria-Malaga",2020-12-13,"20_21","Almeria","Malaga","H",3,1,0.8,0.4,2.4,1.4,2,0,1.2,1.4,0.4,1.2,10.2,7.8,4.2,3.6,3,3.2,3,12,1,1.95,3,4.5
"20201213-SpGijon-Zaragoza",2020-12-13,"20_21","Sp Gijon","Zaragoza","H",1,0,0.2,0.2,1,0.6,0,0,1,0.4,1.2,1.2,10.6,11.4,4.2,4.2,1.6,2,5,21,1,1.85,3.1,4.75
"20201214-Girona-Vallecano",2020-12-14,"20_21","Girona","Vallecano","D",0,0,0.6,0.6,1.8,2,3,1,1,1.2,0.4,0.8,8.4,9.8,3.6,4.4,2,2,8,7,1,2.62,3.1,2.7
"20201218-Ponferradina-Oviedo",2020-12-18,"20_21","Ponferradina","Oviedo","H",1,0,0.4,0.4,1.6,1.6,0,2,1.2,1.4,1,1,7.8,10.6,2.8,6,2.2,3,9,11,0,3.25,2.9,2.4
"20201219-Sabadell-Castellon",2020-12-19,"20_21","Sabadell","Castellon","D",1,1,0.4,0.4,1.4,1.4,1,1,1.2,1.2,1.2,1.2,8.2,9.4,4.4,5.2,3.8,2.2,19,17,0,2.7,3.2,2.7
"20201219-Mallorca-Fuenlabrada",2020-12-19,"20_21","Mallorca","Fuenlabrada","A",2,3,1,0.2,3,0.8,5,0,2.2,0.6,0.4,1.2,15.2,13,5.8,5.6,1.6,3.2,1,13,1,1.61,3.4,6.5
"20201219-Zaragoza-Lugo",2020-12-19,"20_21","Zaragoza","Lugo","H",1,0,0.2,0.2,0.6,1.4,0,1,0.2,0.8,1,0.6,11,7,4.4,2.8,2,2.6,21,10,1,2.37,3.1,3.1
"20201220-Alcorcon-Cartagena",2020-12-20,"20_21","Alcorcon","Cartagena","H",2,1,0.2,0.2,1.2,0.8,0,0,0.6,1,0.6,1.6,13,8.2,5,3,1,3.4,19,16,1,2.15,3.1,3.5
"20201220-Espanol-Almeria",2020-12-20,"20_21","Espanol","Almeria","H",2,1,0.8,0.8,2.4,2.4,4,3,2,1.4,0.6,0.6,16.8,9.8,6.4,4.2,2.4,4,2,3,1,1.66,3.75,5
"20201220-Vallecano-LasPalmas",2020-12-20,"20_21","Vallecano","Las Palmas","H",2,0,0.4,0.2,1.6,1.2,0,0,0.8,0.8,0.6,1,12.6,9.2,4.4,4.2,2.4,1.8,7,14,1,1.8,3.4,4.75
"20201220-Malaga-Logrones",2020-12-20,"20_21","Malaga","Logrones","D",0,0,0.4,0,1.4,0,0,0,1.4,0.4,1.4,2.6,8.2,8.8,4,3.8,3.2,2.6,13,15,1,2.15,2.9,3.8
"20201221-SpGijon-Leganes",2020-12-21,"20_21","Sp Gijon","Leganes","D",1,1,0.4,0.4,1.4,1.4,1,0,1.2,1,1.2,0.8,10,11,4.4,4.2,1.6,2,6,4,1,2.45,3.1,3
"20201221-Tenerife-Girona",2020-12-21,"20_21","Tenerife","Girona","H",2,0,0.2,0.6,0.8,2,0,0,1,1,1.6,0.2,11.4,8.6,3.6,3.6,2.8,2.2,20,8,1,2.4,3,3.2
"20201221-Mirandes-Albacete",2020-12-21,"20_21","Mirandes","Albacete","A",0,2,0.4,0,1.6,0.2,1,0,0.8,0,0.4,1.8,10.6,7.2,5.4,2.8,1.6,3.4,9,22,1,1.85,3.2,4.75
"20210102-Fuenlabrada-Leganes",2021-01-02,"20_21","Fuenlabrada","Leganes","D",0,0,0.4,0.2,1.2,1,1,0,1,0.8,1.4,1,11.8,11.6,5,4.4,3.8,2.2,10,4,0,3.1,2.8,2.6
"20210102-Vallecano-Alcorcon",2021-01-02,"20_21","Vallecano","Alcorcon","H",2,1,0.4,0.2,1.6,1.2,1,1,0.8,0.8,0.4,0.8,13.6,13,4.2,5,2.2,1.4,6,17,1,1.72,3.3,5.75
"20210102-Logrones-Mirandes",2021-01-02,"20_21","Logrones","Mirandes","H",2,1,0,0.2,0.2,1,0,0,0.4,0.4,1.8,0.8,9,11.4,3.4,5.4,3,1.6,14,9,1,2.62,2.9,2.87
"20210102-Cartagena-Zaragoza",2021-01-02,"20_21","Cartagena","Zaragoza","D",1,1,0.2,0.4,0.8,1.2,0,1,1,0.4,1.6,0.6,9,12.6,3.6,5.2,3,2.2,18,21,1,2.5,2.9,3.1
"20210103-LasPalmas-Espanol",2021-01-03,"20_21","Las Palmas","Espanol","H",1,0,0.2,1,1.2,3,0,5,0.8,2.4,1,0.4,7.2,18.4,3.4,6.8,2.4,1.8,16,1,0,4.75,3,1.9
"20210103-Almeria-Ponferradina",2021-01-03,"20_21","Almeria","Ponferradina","H",3,1,0.6,0.6,1.8,2,0,1,1.2,1.2,0.8,0.8,9.2,9.6,4.2,2.8,3.8,1.4,3,7,1,1.83,3.1,5
"20210103-Castellon-Tenerife",2021-01-03,"20_21","Castellon","Tenerife","A",0,1,0.4,0.4,1.6,1.4,0,1,1.4,1.4,1,1.2,10,10.2,6.2,3,1.8,2.8,19,17,0,2.8,3,2.7
"20210103-Oviedo-Mallorca",2021-01-03,"20_21","Oviedo","Mallorca","D",2,2,0.4,0.8,1.4,2.4,0,0,1.4,2.2,1.2,0.8,9.6,14,5,5.2,2.8,3,14,2,0,3.1,3,2.45
"20210103-Albacete-Malaga",2021-01-03,"20_21","Albacete","Malaga","D",1,1,0.2,0.2,0.8,1,1,0,0.4,1.2,1.4,1.4,7.4,8.6,3.4,4.4,3.6,3.2,22,14,1,2.62,2.8,3
"20210104-Girona-Sabadell",2021-01-04,"20_21","Girona","Sabadell","D",0,0,0.6,0.4,2,1.6,0,0,1,1.2,0.4,1,9.6,8.4,4.2,4.2,2.4,3.8,8,20,1,1.7,3.3,5.75
"20210104-Lugo-SpGijon",2021-01-04,"20_21","Lugo","Sp Gijon","D",0,0,0.2,0.2,1.2,1,0,0,0.8,0.8,0.8,1.2,8.2,9.2,3.4,3.8,2.6,2,14,6,1,2.75,2.87,2.87
"20210108-Zaragoza-Logrones",2021-01-08,"20_21","Zaragoza","Logrones","H",2,0,0.4,0.2,1.4,0.8,0,1,0.6,0.6,0.6,1.6,13.4,9.2,4.6,3.2,2.4,2.6,21,12,1,2,3,4.33
"20210109-Malaga-Oviedo",2021-01-09,"20_21","Malaga","Oviedo","D",1,1,0.2,0.4,1,1.6,0,0,1,1.6,1.2,1.2,8.8,9.8,4,3.6,2.8,2.2,12,14,0,3,2.8,2.7
"20210110-Espanol-Castellon",2021-01-10,"20_21","Espanol","Castellon","H",2,0,0.8,0.4,2.4,1.4,0,0,2,1.2,0.6,1,16.4,10.6,5.8,6.8,1.8,1.8,1,20,1,1.45,4,7.5
"20210110-Mallorca-LasPalmas",2021-01-10,"20_21","Mallorca","Las Palmas","A",0,1,0.6,0.2,2,1.2,0,1,1.8,0.4,1.2,0.6,10.8,6.4,4.8,3,3.2,3.4,2,16,1,1.61,3.5,5.75
"20210110-Tenerife-Cartagena",2021-01-10,"20_21","Tenerife","Cartagena","H",3,0,0.4,0.2,1.4,0.8,2,0,1.2,1.2,1.2,1.8,9,9.6,2.6,3.8,3.8,3,16,17,1,1.95,2.9,4.2
"20210111-Ponferradina-Girona",2021-01-11,"20_21","Ponferradina","Girona","D",1,1,0.4,0.4,1.4,1.6,0,0,0.8,0.8,1,0.4,8.8,11.2,3.6,3.8,1.6,2.2,7,8,1,2.55,3,3
"20210111-SpGijon-Fuenlabrada",2021-01-11,"20_21","Sp Gijon","Fuenlabrada","H",2,1,0.2,0.2,1.2,0.8,0,0,0.4,0.6,0.6,1.2,9.6,8.4,4.8,4,1.6,3.6,6,13,1,2.4,2.8,3.1
"20210111-Sabadell-Lugo",2021-01-11,"20_21","Sabadell","Lugo","D",1,1,0.2,0.2,1.2,1.2,0,0,0.8,0.4,0.8,0.4,9.6,9,3.8,3.4,3.8,2,19,13,0,2.9,2.75,2.8
"20210119-Mirandes-Vallecano",2021-01-19,"20_21","Mirandes","Vallecano","A",0,2,0.2,0.6,0.8,2,0,2,0.4,1.2,1,0.6,13,13.2,6.2,3.8,1.8,2.2,13,5,0,3.4,2.87,2.37
"20210122-Fuenlabrada-Alcorcon",2021-01-22,"20_21","Fuenlabrada","Alcorcon","D",0,0,0.2,0.2,0.8,1,0,0,0.8,0.8,1.2,1,9.2,13.6,4.4,5.4,2.8,1.6,14,17,1,2.5,2.8,3.2
"20210122-Albacete-Zaragoza",2021-01-22,"20_21","Albacete","Zaragoza","H",1,0,0.2,0.4,1,1.4,0,1,0.6,0.8,1.2,0.6,7,12.8,2.8,5,3.4,2.2,22,21,0,3.2,2.87,2.45
"20210123-Vallecano-Mallorca",2021-01-23,"20_21","Vallecano","Mallorca","A",1,3,0.8,0.4,2.6,1.4,3,0,1.6,1.6,0.4,1.4,13.8,10.2,3.2,4.6,2.4,3.2,4,2,1,2.4,3,3.1
"20210123-Girona-Espanol",2021-01-23,"20_21","Girona","Espanol","H",1,0,0.2,0.8,1.2,2.4,0,1,0.6,1.8,0.6,0.4,12.4,14.8,4.4,5.4,2.4,1.8,9,1,0,4.2,2.9,1.95
"20210123-Lugo-Tenerife",2021-01-23,"20_21","Lugo","Tenerife","H",2,0,0.2,0.6,1.2,2,0,3,0.4,1.6,0.4,0.8,10.2,7.4,5.4,2.2,2.2,3.4,10,16,0,2.8,3,2.7
"20210123-Malaga-Ponferradina",2021-01-23,"20_21","Malaga","Ponferradina","A",0,2,0,0.2,0.6,1,0,0,0.8,0.6,1.4,1,8.2,9,5,5.4,2.8,1.6,12,7,1,2.3,3.1,3.4
"20210124-Almeria-Sabadell",2021-01-24,"20_21","Almeria","Sabadell","D",2,2,0.8,0.2,2.4,1.4,1,0,1.8,1,0.8,0.8,9.2,10.6,4.2,4.2,3.6,2.8,3,18,1,1.57,3.6,6.5
"20210124-Logrones-Oviedo",2021-01-24,"20_21","Logrones","Oviedo","D",0,0,0.2,0.4,0.8,1.6,0,0,0.4,1.6,1.6,1.2,9,10,3.6,3.2,2.4,1.8,15,13,0,3.1,3,2.45
"20210124-Castellon-SpGijon",2021-01-24,"20_21","Castellon","Sp Gijon","H",2,0,0.2,0.4,0.8,1.6,0,1,1,0.8,1.4,0.8,9.6,9,5.8,4.8,1.6,2.4,20,5,0,2.9,2.87,2.7
